date,order_id,region,channel,category,product,units,unit_price,revenue,refunded
2025-07-14,ORD-100299,West,Online,Fitness,Resistance Bands,1,24.1,25.06,False
2025-07-14,ORD-100300,Northeast,In-Store,Electronics,Webcam,5,48.22,241.1,False
2025-07-14,ORD-100301,West,In-Store,Home,LED Bulbs,3,19.57,61.06,False
2025-07-14,ORD-100302,Northeast,Wholesale,Home,LED Bulbs,3,27.17,81.51,False
2025-07-14,ORD-100303,South,Online,Fashion,Cap,4,32.5,132.6,False
2025-07-14,ORD-100304,Midwest,Online,Home,Kitchen Scale,3,28.92,85.02,True
2025-07-14,ORD-100305,West,Online,Electronics,Bluetooth Speaker,3,43.47,135.63,False
2025-07-14,ORD-100306,Midwest,In-Store,Fitness,Foam Roller,1,29.18,28.6,False
2025-07-14,ORD-100307,South,In-Store,Fashion,Socks Pack,1,34.54,35.23,False
2025-07-14,ORD-100308,Northeast,Wholesale,Home,Smart Plug,2,23.39,46.78,False
2025-07-14,ORD-100309,Northeast,In-Store,Fashion,Cap,5,37.23,186.15,False
2025-07-14,ORD-100310,South,Wholesale,Fashion,Beanie,5,31.37,159.99,False
2025-07-14,ORD-100311,Midwest,Wholesale,Outdoor,Trail Backpack,5,36.3,177.87,False
2025-07-14,ORD-100312,South,Online,Fitness,Jump Rope,4,21.6,88.13,False
2025-07-14,ORD-100313,West,Online,Fashion,Cap,1,31.48,32.74,False
2025-07-14,ORD-100314,West,Wholesale,Outdoor,Tent Repair Kit,4,32.76,136.28,False
2025-07-14,ORD-100315,Midwest,In-Store,Fitness,Resistance Bands,2,27.95,54.78,False
2025-07-15,ORD-100316,Northeast,Wholesale,Outdoor,Tent Repair Kit,1,36.79,36.79,False
2025-07-15,ORD-100317,West,Online,Fitness,Yoga Mat,2,30.57,63.59,False
2025-07-15,ORD-100318,West,In-Store,Electronics,Keyboard,4,45.3,188.45,False
2025-07-15,ORD-100319,South,Wholesale,Fitness,Resistance Bands,2,33.65,68.65,False
2025-07-15,ORD-100320,South,Wholesale,Home,LED Bulbs,1,29.44,30.03,False
2025-07-15,ORD-100321,West,Wholesale,Electronics,Wireless Charger,2,47.4,98.59,False
2025-07-15,ORD-100322,South,Wholesale,Outdoor,Trail Backpack,4,31.87,130.03,False
2025-07-15,ORD-100323,Midwest,Online,Home,LED Bulbs,1,24.79,24.29,False
2025-07-15,ORD-100324,Midwest,Online,Outdoor,Hiking Poles,4,26.01,101.96,False
2025-07-15,ORD-100325,Midwest,Online,Fashion,Socks Pack,2,37.46,73.42,False
2025-07-15,ORD-100326,Northeast,Wholesale,Fashion,Socks Pack,2,28.98,57.96,False
2025-07-15,ORD-100327,South,In-Store,Fitness,Protein Shaker,1,27.65,28.2,False
2025-07-15,ORD-100328,South,Wholesale,Electronics,Webcam,4,37.16,151.61,False
2025-07-15,ORD-100329,West,Wholesale,Fitness,Yoga Mat,4,22.05,91.73,False
2025-07-15,ORD-100330,West,Online,Home,Vacuum Filters,2,27.35,56.89,False
2025-07-15,ORD-100331,West,In-Store,Fashion,Windbreaker,2,30.41,63.25,False
2025-07-15,ORD-100332,Northeast,Wholesale,Outdoor,Hiking Poles,3,23.82,71.46,False
2025-07-15,ORD-100333,South,Online,Fitness,Yoga Mat,5,28.29,144.28,False
2025-07-15,ORD-100334,South,Wholesale,Fashion,Hoodie,4,27.45,112.0,False
2025-07-15,ORD-100335,Northeast,Online,Home,Smart Plug,1,26.64,26.64,False
2025-07-15,ORD-100336,South,Wholesale,Fashion,Hoodie,4,39.1,159.53,False
2025-07-15,ORD-100337,Northeast,In-Store,Electronics,Webcam,3,43.63,130.89,False
2025-07-15,ORD-100338,West,In-Store,Outdoor,Hiking Poles,3,36.48,113.82,False
2025-07-15,ORD-100339,West,Online,Fashion,Hoodie,2,24.27,50.48,False
2025-07-15,ORD-100340,West,In-Store,Home,Smart Plug,3,20.38,63.59,False
2025-07-15,ORD-100341,South,In-Store,Fashion,Socks Pack,3,36.6,112.0,False
2025-07-15,ORD-100342,West,In-Store,Home,Vacuum Filters,2,19.29,40.12,False
2025-07-15,ORD-100343,South,Wholesale,Outdoor,Tent Repair Kit,1,35.32,36.03,False
2025-07-15,ORD-100344,Midwest,Online,Electronics,Wireless Charger,2,37.68,73.85,False
2025-07-15,ORD-100345,South,Wholesale,Electronics,Bluetooth Speaker,1,51.29,52.32,False
2025-07-15,ORD-100346,West,Wholesale,Electronics,USB-C Hub,1,49.17,51.14,False
2025-07-15,ORD-100347,Midwest,Wholesale,Fitness,Jump Rope,3,20.24,59.51,False
2025-07-15,ORD-100348,West,Online,Outdoor,Trail Backpack,5,24.69,128.39,False
2025-07-15,ORD-100349,Northeast,In-Store,Fitness,Yoga Mat,1,25.13,25.13,False
2025-07-15,ORD-100350,South,Wholesale,Home,Vacuum Filters,1,25.51,26.02,False
2025-07-16,ORD-100351,Midwest,Online,Electronics,Keyboard,4,49.68,194.75,False
2025-07-16,ORD-100352,Midwest,Wholesale,Home,LED Bulbs,4,27.83,109.09,False
2025-07-16,ORD-100353,Northeast,Wholesale,Outdoor,Tent Repair Kit,1,25.94,25.94,False
2025-07-16,ORD-100354,West,In-Store,Outdoor,Trail Backpack,3,36.25,113.1,False
2025-07-16,ORD-100355,Midwest,Online,Fitness,Resistance Bands,2,28.07,55.02,False
2025-07-16,ORD-100356,West,Online,Fitness,Foam Roller,5,23.31,121.21,False
2025-07-16,ORD-100357,West,Wholesale,Fashion,Socks Pack,4,36.47,151.72,False
2025-07-16,ORD-100358,Midwest,Wholesale,Fitness,Resistance Bands,1,26.01,25.49,False
2025-07-16,ORD-100359,Northeast,Wholesale,Fashion,Windbreaker,4,39.99,159.96,False
2025-07-16,ORD-100360,Northeast,In-Store,Electronics,Wireless Charger,3,49.69,149.07,False
2025-07-16,ORD-100361,South,Wholesale,Fashion,Cap,1,36.74,37.47,False
2025-07-16,ORD-100362,South,Wholesale,Outdoor,Trail Backpack,3,24.78,75.83,False
2025-07-16,ORD-100363,South,Wholesale,Electronics,Bluetooth Speaker,3,38.64,118.24,True
2025-07-16,ORD-100364,Northeast,In-Store,Fitness,Protein Shaker,1,21.82,21.82,False
2025-07-16,ORD-100365,West,Wholesale,Fashion,Windbreaker,4,25.7,106.91,False
2025-07-16,ORD-100366,Midwest,Wholesale,Fashion,Socks Pack,4,24.2,94.86,False
2025-07-16,ORD-100367,Midwest,Wholesale,Fashion,Hoodie,5,32.6,159.74,False
2025-07-16,ORD-100368,South,Online,Fitness,Protein Shaker,3,26.78,81.95,False
2025-07-16,ORD-100369,West,In-Store,Electronics,Bluetooth Speaker,4,55.37,230.34,False
2025-07-16,ORD-100370,South,Wholesale,Electronics,Webcam,5,40.84,208.28,False
2025-07-16,ORD-100371,Northeast,Online,Electronics,Bluetooth Speaker,5,45.4,227.0,False
2025-07-16,ORD-100372,West,In-Store,Electronics,Webcam,2,43.44,90.36,False
2025-07-16,ORD-100373,South,In-Store,Fitness,Foam Roller,4,33.32,135.95,False
2025-07-16,ORD-100374,West,Wholesale,Home,Vacuum Filters,4,20.99,87.32,False
2025-07-16,ORD-100375,Northeast,Online,Fashion,Hoodie,5,40.45,202.25,False
2025-07-16,ORD-100376,Midwest,Wholesale,Electronics,Wireless Charger,4,55.74,218.5,False
2025-07-16,ORD-100377,Midwest,In-Store,Electronics,Wireless Charger,3,41.99,123.45,False
2025-07-16,ORD-100378,West,In-Store,Outdoor,Hiking Poles,5,29.78,154.86,False
2025-07-16,ORD-100379,West,Wholesale,Outdoor,Water Bottle,5,31.54,164.01,False
2025-07-16,ORD-100380,Midwest,Online,Fitness,Foam Roller,5,20.61,100.99,False
2025-07-16,ORD-100381,West,In-Store,Electronics,USB-C Hub,1,38.44,39.98,False
2025-07-16,ORD-100382,South,In-Store,Fitness,Yoga Mat,4,30.62,124.93,False
2025-07-16,ORD-100383,South,In-Store,Outdoor,Hiking Poles,1,26.95,27.49,False
2025-07-16,ORD-100384,Midwest,Online,Home,Vacuum Filters,3,21.75,63.95,False
2025-07-16,ORD-100385,West,In-Store,Electronics,USB-C Hub,4,53.87,224.1,False
2025-07-17,ORD-100386,Midwest,In-Store,Outdoor,Trail Backpack,1,35.48,34.77,False
2025-07-17,ORD-100387,South,Wholesale,Home,Air Purifier Filter,2,24.28,49.53,False
2025-07-17,ORD-100388,West,In-Store,Home,Kitchen Scale,2,19.86,41.31,False
2025-07-17,ORD-100389,West,Online,Fashion,Hoodie,4,33.77,140.48,False
2025-07-17,ORD-100390,South,Online,Fitness,Resistance Bands,5,21.4,109.14,False
2025-07-17,ORD-100391,South,In-Store,Fitness,Foam Roller,4,21.57,88.01,False
2025-07-17,ORD-100392,West,Wholesale,Fitness,Jump Rope,4,28.41,118.19,False
2025-07-17,ORD-100393,Northeast,In-Store,Electronics,Webcam,2,56.14,112.28,False
2025-07-17,ORD-100394,Northeast,Wholesale,Fashion,Beanie,2,29.17,58.34,False
2025-07-17,ORD-100395,Midwest,Online,Fitness,Foam Roller,5,25.34,124.17,False
2025-07-17,ORD-100396,West,In-Store,Home,Kitchen Scale,5,25.99,135.15,False
2025-07-17,ORD-100397,South,Wholesale,Home,Kitchen Scale,3,19.3,59.06,False
2025-07-17,ORD-100398,West,Wholesale,Outdoor,Water Bottle,1,29.86,31.05,False
2025-07-17,ORD-100399,West,Wholesale,Fashion,Cap,4,35.3,146.85,False
2025-07-17,ORD-100400,West,In-Store,Home,LED Bulbs,5,17.97,93.44,False
2025-07-17,ORD-100401,Northeast,Online,Fitness,Foam Roller,5,23.97,119.85,False
2025-07-17,ORD-100402,West,Wholesale,Fashion,Beanie,5,25.88,134.58,False
2025-07-17,ORD-100403,Northeast,Wholesale,Outdoor,Hiking Poles,5,25.77,128.85,False
2025-07-17,ORD-100404,South,In-Store,Outdoor,Hiking Poles,3,27.77,84.98,False
2025-07-17,ORD-100405,West,Online,Home,Smart Plug,5,25.94,134.89,False
2025-07-17,ORD-100406,West,Online,Fashion,Hoodie,2,37.42,77.83,False
2025-07-17,ORD-100407,Northeast,Wholesale,Fitness,Jump Rope,5,22.32,111.6,False
2025-07-17,ORD-100408,Northeast,In-Store,Fashion,Socks Pack,5,40.26,201.3,False
2025-07-17,ORD-100409,Midwest,Online,Electronics,USB-C Hub,3,57.46,168.93,False
2025-07-17,ORD-100410,South,Online,Home,Vacuum Filters,2,26.81,54.69,False
2025-07-17,ORD-100411,West,Online,Fashion,Socks Pack,4,30.19,125.59,False
2025-07-17,ORD-100412,Midwest,In-Store,Fashion,Socks Pack,3,31.5,92.61,False
2025-07-17,ORD-100413,Midwest,Wholesale,Outdoor,Hiking Poles,3,35.49,104.34,False
2025-07-17,ORD-100414,West,Online,Electronics,Wireless Charger,4,42.65,177.42,False
2025-07-17,ORD-100415,Northeast,Wholesale,Fashion,Hoodie,5,38.06,190.3,False
2025-07-17,ORD-100416,Midwest,Online,Outdoor,Hiking Poles,1,24.31,23.82,False
2025-07-17,ORD-100417,West,In-Store,Outdoor,Hiking Poles,2,37.73,78.48,False
2025-07-17,ORD-100418,Northeast,Online,Fitness,Resistance Bands,3,23.44,70.32,False
2025-07-17,ORD-100419,South,Online,Electronics,Bluetooth Speaker,2,46.62,95.1,False
2025-07-17,ORD-100420,Midwest,Online,Home,Kitchen Scale,1,19.21,18.83,False
2025-07-18,ORD-100421,West,Online,Outdoor,Water Bottle,1,37.62,39.12,False
2025-07-18,ORD-100422,South,In-Store,Outdoor,Camping Lantern,4,23.78,97.02,False
2025-07-18,ORD-100423,Midwest,In-Store,Fitness,Protein Shaker,2,25.26,49.51,False
2025-07-18,ORD-100424,South,Wholesale,Home,LED Bulbs,5,24.42,124.54,False
2025-07-18,ORD-100425,South,In-Store,Fitness,Foam Roller,2,32.65,66.61,False
2025-07-18,ORD-100426,West,Online,Outdoor,Trail Backpack,2,33.99,70.7,False
2025-07-18,ORD-100427,West,In-Store,Electronics,Bluetooth Speaker,2,42.13,87.63,False
2025-07-18,ORD-100428,South,Wholesale,Fashion,Windbreaker,5,28.7,146.37,False
2025-07-18,ORD-100429,Midwest,Wholesale,Fitness,Foam Roller,5,28.35,138.91,False
2025-07-18,ORD-100430,West,In-Store,Outdoor,Camping Lantern,4,28.34,117.89,False
2025-07-18,ORD-100431,Midwest,Wholesale,Outdoor,Water Bottle,3,24.43,71.82,False
2025-07-18,ORD-100432,West,In-Store,Fashion,Hoodie,4,39.75,165.36,False
2025-07-18,ORD-100433,Midwest,Wholesale,Outdoor,Trail Backpack,3,25.72,75.62,False
2025-07-18,ORD-100434,West,Wholesale,Fitness,Jump Rope,4,25.82,107.41,False
2025-07-18,ORD-100435,South,In-Store,Outdoor,Water Bottle,1,30.27,30.88,False
2025-07-18,ORD-100436,South,Wholesale,Fitness,Yoga Mat,5,28.72,146.47,False
2025-07-18,ORD-100437,Midwest,In-Store,Electronics,Wireless Charger,1,42.05,41.21,False
2025-07-18,ORD-100438,Midwest,In-Store,Fashion,Windbreaker,1,29.1,28.52,False
2025-07-18,ORD-100439,South,Online,Outdoor,Camping Lantern,1,24.92,25.42,False
2025-07-18,ORD-100440,Northeast,Online,Fitness,Foam Roller,3,30.08,90.24,False
2025-07-18,ORD-100441,Midwest,In-Store,Electronics,Bluetooth Speaker,5,37.58,184.14,False
2025-07-18,ORD-100442,Midwest,In-Store,Electronics,Webcam,3,37.37,109.87,False
2025-07-18,ORD-100443,South,In-Store,Home,Vacuum Filters,1,28.42,28.99,False
2025-07-18,ORD-100444,Midwest,Online,Fashion,Beanie,1,38.17,37.41,True
2025-07-18,ORD-100445,Midwest,In-Store,Fitness,Yoga Mat,2,22.46,44.02,False
2025-07-18,ORD-100446,Midwest,Wholesale,Electronics,Wireless Charger,3,42.14,123.89,False
2025-07-18,ORD-100447,Northeast,In-Store,Outdoor,Tent Repair Kit,3,24.24,72.72,False
2025-07-18,ORD-100448,Midwest,Online,Home,Air Purifier Filter,1,29.14,28.56,False
2025-07-18,ORD-100449,West,In-Store,Fitness,Protein Shaker,1,27.61,28.71,True
2025-07-18,ORD-100450,South,In-Store,Fashion,Socks Pack,5,28.0,142.8,False
2025-07-18,ORD-100451,West,Online,Fashion,Hoodie,2,24.11,50.15,False
2025-07-18,ORD-100452,South,Wholesale,Fitness,Resistance Bands,3,20.02,61.26,False
2025-07-18,ORD-100453,Northeast,Online,Home,Air Purifier Filter,2,22.68,45.36,False
2025-07-18,ORD-100454,South,Wholesale,Fitness,Resistance Bands,1,32.67,33.32,False
2025-07-18,ORD-100455,West,Wholesale,Fitness,Yoga Mat,1,27.99,29.11,False
2025-07-19,ORD-100456,West,Online,Fashion,Windbreaker,1,31.18,32.43,False
2025-07-19,ORD-100457,South,In-Store,Fitness,Protein Shaker,4,29.63,120.89,False
2025-07-19,ORD-100458,Northeast,In-Store,Fitness,Foam Roller,1,32.97,32.97,False
2025-07-19,ORD-100459,Midwest,Online,Outdoor,Camping Lantern,4,29.58,115.95,False
2025-07-19,ORD-100460,Northeast,Online,Electronics,Bluetooth Speaker,4,42.56,170.24,False
2025-07-19,ORD-100461,South,Wholesale,Fitness,Jump Rope,1,22.96,23.42,False
2025-07-19,ORD-100462,South,Online,Home,Vacuum Filters,4,23.81,97.14,False
2025-07-19,ORD-100463,Northeast,Online,Outdoor,Hiking Poles,4,30.96,123.84,False
2025-07-19,ORD-100464,Midwest,In-Store,Outdoor,Camping Lantern,1,22.58,22.13,False
2025-07-19,ORD-100465,South,Online,Home,Kitchen Scale,3,25.9,79.25,False
2025-07-19,ORD-100466,Midwest,Wholesale,Fashion,Socks Pack,1,24.36,23.87,False
2025-07-19,ORD-100467,West,Online,Outdoor,Water Bottle,1,23.06,23.98,False
2025-07-19,ORD-100468,South,Wholesale,Electronics,Keyboard,4,36.73,149.86,False
2025-07-19,ORD-100469,South,In-Store,Home,Smart Plug,3,20.99,64.23,False
2025-07-19,ORD-100470,Midwest,Wholesale,Fashion,Windbreaker,2,34.68,67.97,False
2025-07-19,ORD-100471,West,Online,Outdoor,Water Bottle,4,24.51,101.96,False
2025-07-19,ORD-100472,South,Wholesale,Fashion,Beanie,4,36.9,150.55,False
2025-07-19,ORD-100473,West,In-Store,Fashion,Windbreaker,3,30.41,94.88,False
2025-07-19,ORD-100474,Northeast,Wholesale,Home,LED Bulbs,3,18.31,54.93,False
2025-07-19,ORD-100475,Northeast,Wholesale,Home,Smart Plug,1,20.6,20.6,False
2025-07-19,ORD-100476,Midwest,Online,Fashion,Cap,3,39.43,115.92,False
2025-07-19,ORD-100477,South,Online,Home,Air Purifier Filter,3,27.36,83.72,False
2025-07-19,ORD-100478,Midwest,Wholesale,Fitness,Jump Rope,5,21.95,107.55,False
2025-07-19,ORD-100479,West,Wholesale,Fitness,Foam Roller,4,20.52,85.36,False
2025-07-19,ORD-100480,South,Online,Fashion,Cap,1,29.47,30.06,False
2025-07-19,ORD-100481,South,In-Store,Home,Vacuum Filters,1,17.87,18.23,False
2025-07-19,ORD-100482,South,Online,Fashion,Socks Pack,1,30.16,30.76,False
2025-07-19,ORD-100483,West,Wholesale,Outdoor,Water Bottle,3,27.37,85.39,False
2025-07-19,ORD-100484,West,Wholesale,Electronics,Bluetooth Speaker,2,53.5,111.28,False
2025-07-19,ORD-100485,Northeast,Online,Fashion,Hoodie,4,29.06,116.24,False
2025-07-19,ORD-100486,South,Online,Outdoor,Tent Repair Kit,4,35.5,144.84,False
2025-07-19,ORD-100487,Midwest,Online,Fashion,Socks Pack,5,27.64,135.44,False
2025-07-19,ORD-100488,West,Online,Fitness,Resistance Bands,2,24.77,51.52,False
2025-07-19,ORD-100489,Midwest,Wholesale,Fitness,Yoga Mat,1,23.65,23.18,False
2025-07-19,ORD-100490,Midwest,In-Store,Fitness,Resistance Bands,1,20.66,20.25,False
2025-07-20,ORD-100491,West,Online,Electronics,Keyboard,4,44.69,185.91,False
2025-07-20,ORD-100492,West,Wholesale,Home,Smart Plug,4,18.49,76.92,False
2025-07-20,ORD-100493,Northeast,Online,Fitness,Protein Shaker,1,21.02,21.02,False
2025-07-20,ORD-100494,West,Online,Outdoor,Tent Repair Kit,1,27.6,28.7,False
2025-07-20,ORD-100495,West,Wholesale,Outdoor,Hiking Poles,2,31.75,66.04,False
2025-07-20,ORD-100496,Midwest,Online,Fitness,Foam Roller,2,25.63,50.23,False
2025-07-20,ORD-100497,Northeast,Wholesale,Fitness,Protein Shaker,2,21.32,42.64,False
2025-07-20,ORD-100498,West,Online,Outdoor,Water Bottle,1,28.99,30.15,False
2025-07-20,ORD-100499,West,Online,Outdoor,Trail Backpack,2,25.03,52.06,False
2025-07-20,ORD-100500,Midwest,In-Store,Outdoor,Water Bottle,4,29.65,116.23,False
2025-07-20,ORD-100501,Northeast,Online,Fashion,Cap,2,30.12,60.24,False
2025-07-20,ORD-100502,South,In-Store,Outdoor,Water Bottle,4,29.56,120.6,False
2025-07-20,ORD-100503,Northeast,Wholesale,Outdoor,Camping Lantern,1,23.72,23.72,False
2025-07-20,ORD-100504,West,Wholesale,Home,Air Purifier Filter,1,27.77,28.88,False
2025-07-20,ORD-100505,West,Wholesale,Electronics,Webcam,2,47.79,99.4,False
2025-07-20,ORD-100506,Midwest,Wholesale,Fashion,Windbreaker,5,35.18,172.38,False
2025-07-20,ORD-100507,Midwest,In-Store,Home,Smart Plug,2,27.38,53.66,False
2025-07-20,ORD-100508,West,Online,Electronics,Wireless Charger,2,56.64,117.81,False
2025-07-20,ORD-100509,Midwest,Online,Electronics,Webcam,4,49.66,194.67,False
2025-07-20,ORD-100510,West,Online,Fashion,Windbreaker,5,36.9,191.88,False
2025-07-20,ORD-100511,South,Online,Fashion,Windbreaker,5,36.51,186.2,False
2025-07-20,ORD-100512,Midwest,Wholesale,Outdoor,Water Bottle,5,35.95,176.16,False
2025-07-20,ORD-100513,Northeast,In-Store,Electronics,Webcam,5,47.71,238.55,False
2025-07-20,ORD-100514,West,Online,Fashion,Windbreaker,4,24.64,102.5,False
2025-07-20,ORD-100515,Northeast,Wholesale,Home,LED Bulbs,4,28.74,114.96,False
2025-07-20,ORD-100516,Midwest,In-Store,Fitness,Protein Shaker,3,31.59,92.87,False
2025-07-20,ORD-100517,Midwest,Online,Home,Vacuum Filters,4,26.97,105.72,False
2025-07-20,ORD-100518,West,Wholesale,Outdoor,Camping Lantern,4,25.66,106.75,False
2025-07-20,ORD-100519,West,Wholesale,Fitness,Resistance Bands,5,30.88,160.58,False
2025-07-20,ORD-100520,West,Online,Fashion,Windbreaker,1,26.87,27.94,False
2025-07-20,ORD-100521,South,Online,Home,LED Bulbs,4,18.21,74.3,False
2025-07-20,ORD-100522,South,In-Store,Fitness,Yoga Mat,5,25.46,129.85,False
2025-07-20,ORD-100523,Midwest,Online,Fitness,Yoga Mat,5,26.13,128.04,False
2025-07-20,ORD-100524,West,Wholesale,Fashion,Socks Pack,3,26.7,83.3,False
2025-07-20,ORD-100525,Midwest,In-Store,Outdoor,Hiking Poles,1,24.91,24.41,False
2025-07-21,ORD-100526,South,Online,Home,Smart Plug,3,25.48,77.97,False
2025-07-21,ORD-100527,Midwest,In-Store,Home,Smart Plug,5,27.29,133.72,False
2025-07-21,ORD-100528,Northeast,Wholesale,Fitness,Yoga Mat,4,31.71,126.84,False
2025-07-21,ORD-100529,South,In-Store,Fitness,Jump Rope,5,25.46,129.85,False
2025-07-21,ORD-100530,Northeast,Wholesale,Fashion,Windbreaker,3,28.92,86.76,False
2025-07-21,ORD-100531,Midwest,In-Store,Fitness,Protein Shaker,3,23.59,69.35,False
2025-07-21,ORD-100532,Northeast,Online,Home,Air Purifier Filter,2,28.49,56.98,False
2025-07-21,ORD-100533,West,Wholesale,Fitness,Foam Roller,1,29.01,30.17,False
2025-07-21,ORD-100534,Northeast,In-Store,Electronics,Keyboard,1,50.43,50.43,False
2025-07-21,ORD-100535,South,In-Store,Home,Air Purifier Filter,4,28.57,116.57,False
2025-07-21,ORD-100536,Northeast,Online,Fashion,Hoodie,3,25.61,76.83,False
2025-07-21,ORD-100537,Northeast,Wholesale,Fashion,Hoodie,3,34.8,104.4,False
2025-07-21,ORD-100538,South,Wholesale,Fitness,Yoga Mat,3,25.11,76.84,False
2025-07-21,ORD-100539,West,Online,Electronics,USB-C Hub,5,50.36,261.87,False
2025-07-21,ORD-100540,West,Online,Fashion,Beanie,4,32.74,136.2,False
2025-07-21,ORD-100541,South,Online,Home,Vacuum Filters,4,29.55,120.56,False
2025-07-21,ORD-100542,West,Online,Fitness,Foam Roller,1,26.7,27.77,False
2025-07-21,ORD-100543,South,In-Store,Outdoor,Trail Backpack,4,26.61,108.57,False
2025-07-21,ORD-100544,South,Wholesale,Home,Kitchen Scale,1,19.17,19.55,False
2025-07-21,ORD-100545,West,In-Store,Electronics,Keyboard,4,36.12,150.26,False
2025-07-21,ORD-100546,Northeast,Online,Fitness,Jump Rope,2,20.25,40.5,True
2025-07-21,ORD-100547,South,Online,Fitness,Protein Shaker,2,21.41,43.68,False
2025-07-21,ORD-100548,Northeast,Online,Outdoor,Trail Backpack,3,37.01,111.03,False
2025-07-21,ORD-100549,Northeast,In-Store,Home,Vacuum Filters,4,21.95,87.8,False
2025-07-21,ORD-100550,West,Online,Home,Smart Plug,2,20.16,41.93,True
2025-07-21,ORD-100551,South,Online,Fitness,Resistance Bands,4,32.05,130.76,False
2025-07-21,ORD-100552,Midwest,Wholesale,Outdoor,Trail Backpack,1,23.14,22.68,False
2025-07-21,ORD-100553,West,In-Store,Outdoor,Tent Repair Kit,3,29.71,92.7,False
2025-07-21,ORD-100554,Midwest,In-Store,Electronics,USB-C Hub,5,42.68,209.13,False
2025-07-21,ORD-100555,South,In-Store,Outdoor,Tent Repair Kit,5,24.21,123.47,False
2025-07-21,ORD-100556,Midwest,In-Store,Home,Air Purifier Filter,2,27.01,52.94,False
2025-07-21,ORD-100557,South,In-Store,Electronics,Bluetooth Speaker,2,36.98,75.44,False
2025-07-21,ORD-100558,South,Wholesale,Electronics,Bluetooth Speaker,2,36.07,73.58,False
2025-07-21,ORD-100559,Midwest,Wholesale,Electronics,Wireless Charger,1,55.29,54.18,False
2025-07-21,ORD-100560,Midwest,In-Store,Home,Kitchen Scale,3,20.8,61.15,False
2025-07-22,ORD-100561,South,Online,Fitness,Protein Shaker,3,25.86,79.13,False
2025-07-22,ORD-100562,Midwest,Online,Home,Smart Plug,3,21.93,64.47,False
2025-07-22,ORD-100563,Northeast,Wholesale,Outdoor,Water Bottle,3,25.22,75.66,False
2025-07-22,ORD-100564,West,In-Store,Electronics,Keyboard,4,52.06,216.57,False
2025-07-22,ORD-100565,Midwest,Online,Outdoor,Camping Lantern,1,28.81,28.23,False
2025-07-22,ORD-100566,West,Online,Fashion,Cap,3,34.09,106.36,False
